,Crystal_Structure,Mohs_Hardness,Diaphaneity,Specific_Gravity,Optical,Refractive_Index,Dispersion,Molar_Mass,Molar_Volume,Calculated_Density
286,3.0,3.0,3.0,4.55,4.0,1.893,0.0,783.5387999999997,0.06730823999999999,9.662
287,1.0,5.5,2.0,2.68,4.0,1.539,0.0,1465.8050820000005,0.3589682,3.389
288,0.0,2.5,3.0,4.89,2.0,1.475,0.0,156.325403,0.0112411,11.542
289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.1528,0.02243749,8.884
290,6.0,3.5,1.0,8.927999999999997,2.0,0.0,0.0,303.9723850000001,0.0560314,4.503
291,5.0,4.75,0.0,3.71,3.0,1.724,0.0,86.7038,0.0112079,6.421
292,3.0,4.0,3.0,0.0,4.0,1.425,0.0,738.676514,0.17931315,3.419
293,2.0,2.5,0.0,1.96,4.0,1.494,0.0,176.114868,0.12328101,1.186
294,3.0,5.75,2.0,3.255,4.0,1.681,0.0,818.584214,0.15697902000000002,4.328
295,4.0,5.5,0.0,0.0,0.0,0.0,0.0,143.143239,0.033635990000000004,3.532
296,1.0,3.0,2.0,3.05,4.0,1.63,0.0,533.7368700000002,0.26890625,1.6469999999999998
297,5.0,5.5,1.0,3.995,3.0,2.155,0.0,88.18440000000002,0.0112206,6.523
298,0.0,2.75,0.0,0.0,0.0,0.0,0.0,585.8527429999998,0.07826982999999997,6.212999999999999
299,2.0,2.75,0.0,2.35,0.0,0.0,0.0,156.007118,0.13445598,0.963
300,2.0,0.0,0.0,0.0,0.0,0.0,0.0,628.4745559999999,0.17934815999999998,2.908
301,2.0,2.75,2.0,2.8,4.0,1.525,0.0,159.13136799999995,0.0448501,2.945
302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315.7328,0.033663860000000004,7.785
303,2.0,2.0,1.0,2.675,4.0,1.618,0.0,159.171539,0.03367379,3.923
304,2.0,6.25,2.0,3.075,4.0,1.632,0.0,442.238707,0.06731426000000001,5.4529999999999985
305,3.0,5.25,0.0,3.8,0.0,0.0,0.0,87.8458,0.02239909,3.255
306,4.0,4.5,2.0,2.285,4.0,1.516,0.0,257.230046,0.033717880000000006,6.332000000000002
307,5.0,2.5,0.0,2.627,3.0,1.55,0.0,323.332508,0.14552452,1.844
308,1.0,4.5,3.0,3.115,4.0,1.644,0.0,591.1003410000002,0.08978924,5.464
309,3.0,2.25,0.0,1.96,4.0,1.47,0.0,287.56056,0.28012156000000005,0.852
310,2.0,0.0,0.0,0.0,0.0,0.0,0.0,475.895824,0.08967078,4.405
311,3.0,7.5,2.0,0.0,4.0,1.611,0.0,311.988917,0.07843955000000001,3.301
312,2.0,2.5,0.0,6.96,4.0,1.88,0.0,290.263203,0.0336287,7.164
313,2.0,4.5,2.0,2.93,4.0,1.632,0.0,439.15197300000005,0.10094921,3.611
314,2.0,0.0,3.0,2.88,4.0,1.629,0.0,158.038678,0.04482988,2.926
315,3.0,3.75,1.0,4.144,4.0,2.133,0.0,87.94479,0.03360935,2.172
316,2.0,5.5,1.0,3.45,0.0,0.0,0.0,508.781803,0.07850456000000001,5.379
317,4.0,5.0,3.0,0.0,3.0,1.668,0.0,125.17388,0.03363088,3.089
318,3.0,0.0,0.0,0.0,0.0,0.0,0.0,872.3693999999997,0.10088049999999996,7.1770000000000005
319,2.0,2.5,2.0,3.195,4.0,1.592,0.0,146.46213999999995,0.04482356,2.712
320,3.0,0.0,0.0,0.0,0.0,0.0,0.0,85.00283999999998,0.03360923,2.099
321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.10036000000002,0.22403800000000001,0.6970000000000001
322,2.0,1.83,2.0,2.32,4.0,1.524,0.0,289.9986800000001,0.04486385,5.365
323,2.0,3.5,2.0,3.71,4.0,1.741,0.0,354.78651,0.06729794,4.376
324,5.0,5.0,1.0,4.87,0.0,0.0,0.0,896.5823,0.05622325,13.236
325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.01219000000003,0.044841000000000006,3.647
326,3.0,0.0,0.0,0.0,0.0,0.0,0.0,843.5253999999999,0.1009353,6.936
327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.903303,0.0224206,6.438
328,6.0,2.25,3.0,2.17,2.0,1.544,0.0,58.44246800000001,0.011053799999999999,4.388
329,2.0,1.75,2.0,1.89,4.0,1.485,0.0,1081.3315280000004,0.17966019999999994,4.996
330,3.0,7.5,2.0,2.359,4.0,1.592,0.015,92.83296,0.04479815,1.72
331,5.0,3.25,2.0,2.562,3.0,1.471,0.0,416.627808,0.10082460999999998,3.43
332,4.0,3.5,2.0,3.42,3.0,1.6669999999999998,0.0,181.5517,0.033635160000000004,4.48
333,2.0,0.0,0.0,0.0,0.0,0.0,0.0,631.742756,0.10100736,5.191
334,4.0,5.5,1.0,4.767,3.0,2.31,0.0,125.8755,0.0112107,9.319
335,0.0,5.5,2.0,2.45,2.0,1.5019999999999998,0.0,182.199607,0.02248019,6.727
336,3.0,2.25,3.0,1.91,4.0,1.274,0.0,427.755692,0.33622149999999995,1.056
337,2.0,6.0,1.0,0.0,4.0,1.729,0.0,237.3987,0.033642250000000005,5.857
338,5.0,6.0,1.0,5.26,3.0,3.048,0.0,71.8464,0.01120309,5.323
339,1.0,3.0,2.0,6.42,4.0,2.358,0.0,1560.4526030000006,0.19047245,6.8
340,3.0,4.75,2.0,3.52,4.0,1.622,0.0,175.48838,0.07842125999999999,1.857
341,5.0,3.25,3.0,3.85,3.0,1.821,0.0,181.39604000000003,0.03345225,4.501
342,0.0,7.5,0.0,3.95,2.0,1.8,0.0,138.5044,0.01121457,10.251
343,2.0,5.25,2.0,3.02,4.0,1.591,0.017,163.059945,0.05603378,2.415
344,5.0,4.5,3.0,3.84,3.0,1.693,0.0,858.6656949999998,0.05617774,12.686
345,1.0,5.0,2.0,2.69,4.0,1.643,0.0,331.6733,0.11188575,2.46
346,2.0,3.0,0.0,0.0,4.0,1.736,0.0,311.81715,0.044857770000000005,5.77
347,2.0,0.0,3.0,1.42,4.0,1.833,0.0,111.09556299999998,0.06726986,1.371
348,2.0,5.0,0.0,0.0,0.0,0.0,0.0,461.99300000000005,0.04489768,8.541
349,3.0,0.0,0.0,0.0,0.0,0.0,0.0,899.201611,0.17943186000000005,4.159
350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.76455,0.05605483,4.246
351,3.0,3.25,0.0,3.0,4.0,0.0,0.0,279.796362,0.04487332,5.175
352,2.0,3.5,2.0,2.56,4.0,1.5930000000000002,0.0,391.3278,0.21287984999999995,1.526
353,0.0,6.5,2.0,2.985,0.0,1.6130000000000002,0.0,233.130086,0.06728278,2.8760000000000003
354,1.0,5.5,0.0,3.02,4.0,1.679,0.0,1159.199489,0.2017911799999999,4.768
355,2.0,2.75,2.0,7.15,4.0,2.2430000000000003,0.0,270.77685,0.0224089,10.029
356,1.0,2.75,2.0,2.695,4.0,2.268,0.0,2652.418084000001,0.4036321499999999,5.454
357,3.0,6.25,3.0,3.26,4.0,1.639,0.0,524.781203,0.08970056000000001,4.856
358,5.0,1.5,2.0,2.696,3.0,1.619,0.0,136.4032,0.033638520000000005,3.366
359,2.0,3.5,2.0,3.2030000000000003,4.0,1.653,0.0,389.781474,0.07848205,4.122
360,2.0,4.5,2.0,7.1,4.0,1.907,0.0,324.1212,0.0448159,6.002999999999999
361,2.0,2.0,3.0,0.0,4.0,1.5419999999999998,0.0,582.53944,0.14570416999999994,3.318
362,2.0,0.0,3.0,0.0,0.0,0.0,0.0,94.473028,0.0782858,1.002
363,2.0,3.5,2.0,2.18,4.0,1.5319999999999998,0.0,245.9713,0.15686661999999998,1.301
364,5.0,2.0,3.0,2.06,3.0,1.517,0.0,114.319279,0.033649300000000014,2.82
365,5.0,5.0,2.0,3.17,3.0,1.648,0.0,175.127362,0.044852800000000005,3.241
366,2.0,1.75,2.0,3.75,4.0,1.6740000000000002,0.0,290.19520000000006,0.033656790000000006,7.1560000000000015
367,2.0,1.0,0.0,3.197,4.0,1.641,0.0,490.59537,0.04491362,9.066
368,2.0,0.0,0.0,0.0,0.0,0.0,0.0,605.9582999999999,0.08966046,5.609
369,2.0,3.0,0.0,1.83,4.0,1.513,0.0,138.13364,0.12327121,0.93
370,2.0,1.5,2.0,2.75,4.0,1.5719999999999998,0.0,217.14327799999998,0.06725378,2.68
371,5.0,5.5,1.0,4.745,3.0,0.0,0.0,119.7264,0.011213689999999998,8.862
372,2.0,5.75,0.0,3.95,0.0,0.0,0.0,320.9474,0.06725828,3.961
373,2.0,2.0,0.0,1.875,4.0,1.508,0.0,277.6092,0.033789070000000004,6.819
374,1.0,3.0,0.0,5.8,4.0,2.364,0.0,1556.6182,0.17928637999999994,7.206
375,2.0,4.5,1.0,2.45,4.0,0.0,0.0,219.452408,0.10084007,1.806
376,2.0,6.75,2.0,3.335,4.0,1.671,0.0,221.980007,0.03366688,5.473
377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.67976,0.156952,2.309
378,5.0,3.0,2.0,3.1,3.0,1.767,0.0,176.01744,0.04486719,3.256
379,1.0,3.5,2.0,0.0,4.0,1.561,0.0,551.7251000000001,0.1010558,4.5310000000000015
380,5.0,7.0,3.0,3.295,3.0,1.6469999999999998,0.0,115.60014199999999,0.04480877,2.141
381,3.0,5.5,2.0,4.0,4.0,1.781,0.0,896.79085,0.17928655,4.152
382,3.0,2.25,0.0,3.02,4.0,1.621,0.0,859.2794,0.17935004999999998,3.977
383,1.0,2.25,2.0,0.0,4.0,1.594,0.0,518.7053,0.06730199,6.397
384,2.0,3.5,3.0,3.105,4.0,1.66,0.0,1392.388592,0.28044686,4.121
385,3.0,4.5,2.0,0.0,4.0,1.664,0.0,280.9561,0.04485832,5.198
386,2.0,2.5,3.0,1.786,4.0,1.472,0.0,230.128879,0.23529639,0.812
387,2.0,0.0,3.0,0.0,0.0,0.0,0.0,568.73117,0.06742039000000001,7.002000000000002
388,2.0,5.5,3.0,3.24,4.0,1.711,0.0,925.1161390000001,0.12348386,6.218
389,2.0,2.75,3.0,2.15,4.0,1.505,0.0,639.1052,0.12300989999999999,4.312
390,3.0,5.5,2.0,0.0,4.0,1.68,0.0,359.17573,0.13445530999999994,2.217
391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.164139,0.02245979,4.662
392,5.0,0.0,0.0,0.0,0.0,0.0,0.0,235.408388,0.08965229000000001,2.1790000000000003
393,5.0,4.5,1.0,0.0,1.0,0.0,0.0,271.6316,0.04480751,5.032
394,2.0,3.0,2.0,3.45,3.0,1.618,0.0,951.168156,0.17902027999999998,4.41
395,2.0,6.0,3.0,3.66,4.0,1.719,0.0,274.6478,0.0336687,6.771
396,1.0,2.25,0.0,2.42,4.0,1.564,0.0,258.160438,0.14564818,1.471
397,3.0,2.67,3.0,2.825,4.0,1.618,0.0,644.5671990000002,0.20156043,2.654
398,2.0,5.0,0.0,3.42,4.0,2.097,0.0,231.8344,0.06722310000000001,2.862
399,2.0,2.75,0.0,1.91,4.0,1.471,0.0,273.280456,0.21290116,1.065
400,2.0,3.75,2.0,0.0,4.0,1.835,0.0,568.7475800000002,0.06725654,7.019
401,2.0,3.5,2.0,2.57,4.0,1.546,0.0,105.37714,0.0448284,1.951
402,2.0,1.67,3.0,3.16,4.0,1.66,0.0,337.35268,0.10085628,2.776
403,1.0,5.0,3.0,3.32,4.0,1.699,0.0,1706.7152800000006,0.22446844,6.311
404,2.0,3.5,2.0,2.66,4.0,1.44,0.0,893.2426019999998,0.2691478,2.755
405,2.0,0.0,0.0,0.0,0.0,0.0,0.0,175.957272,0.0448521,3.256
406,3.0,6.5,1.0,3.32,4.0,1.6740000000000002,0.018000000000000002,608.078538,0.13452842999999998,3.752
407,2.0,6.0,3.0,3.555,4.0,1.774,0.0,151.069568,0.033631129999999995,3.728
408,2.0,2.0,2.0,3.33,4.0,1.644,0.0,289.7303500000001,0.10085142,2.384
409,2.0,4.0,0.0,2.29,4.0,1.539,0.0,214.634362,0.044900999999999996,3.968
410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.70364,0.12257009,1.5759999999999998
411,3.0,2.83,0.0,0.0,4.0,1.81,0.0,164.59773900000005,0.03362959,4.062
412,2.0,2.75,3.0,2.92,4.0,1.574,0.0,200.614368,0.04484928999999999,3.713
413,2.0,6.5,3.0,2.94,0.0,0.0,0.0,474.116034,0.13448964000000002,2.926
414,2.0,0.0,0.0,0.0,0.0,0.0,0.0,565.7968030000002,0.07849303,5.983
415,1.0,2.0,2.0,1.85,4.0,1.506,0.0,279.8493,0.31372517,0.74
416,1.0,5.75,2.0,3.617,4.0,1.723,0.02,324.091156,0.11202416,2.401
417,1.0,6.25,2.0,2.7,4.0,1.5630000000000002,0.0,474.398892,0.08975576,4.387
418,2.0,0.0,0.0,0.0,0.0,0.0,0.0,510.4636,0.044837,9.449
419,6.0,3.75,3.0,2.83,2.0,1.534,0.0,222.8702,0.0449198,4.118
420,2.0,2.75,2.0,3.23,4.0,1.755,0.0,488.3256,0.04497276,9.012
421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.6956,0.20170131,0.818
422,2.0,6.0,2.0,3.305,4.0,1.717,0.0,172.2391,0.0448479,3.188
423,2.0,4.0,0.0,0.0,0.0,0.0,0.0,307.286339,0.07850409,3.249
424,3.0,3.25,3.0,6.2410000000000005,4.0,2.117,0.0,258.6521,0.022244299999999998,9.651
425,2.0,1.86,2.0,3.69,3.0,1.7,0.0,1062.0022279999996,0.19039355,4.63
426,3.0,7.5,2.0,3.085,4.0,1.6769999999999998,0.0,221.147178,0.04487798,4.09
427,2.0,5.75,1.0,3.181,4.0,1.635,0.0,219.112241,0.06723808,2.705
428,0.0,5.25,1.0,2.415,1.0,1.5119999999999998,0.0,1336.4837750000004,0.30270835,3.665
429,2.0,2.0,2.0,6.55,4.0,1.96,0.0,2157.7960000000007,0.22419244,7.989
430,2.0,4.75,2.0,3.995,4.0,1.709,0.0,609.44438,0.08970283999999999,5.6389999999999985
431,5.0,6.0,2.0,2.6,3.0,1.518,0.0,606.101688,0.06748012999999999,7.455
432,2.0,3.0,2.0,2.95,4.0,1.587,0.0,320.3469,0.04490418,5.921
433,3.0,5.0,3.0,4.0,4.0,2.217,0.0,87.8458,0.02239909,3.255
434,2.0,2.75,2.0,2.85,4.0,1.557,0.0,394.550588,0.04502727,7.273
435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.13266000000002,0.1456644,0.747
436,4.0,5.75,2.0,2.475,3.0,1.509,0.0,110.16473899999998,0.011263789999999996,8.118
437,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3582.210776,0.35913221999999995,8.279
438,2.0,5.75,2.0,0.0,4.0,1.768,0.0,519.7078799999998,0.10089465999999997,4.275
439,3.0,4.0,0.0,3.8,4.0,1.746,0.0,239.070702,0.06722118,2.952
440,3.0,2.0,2.0,2.41,4.0,1.513,0.0,768.4543000000001,0.12346013,5.166
441,2.0,2.5,2.0,5.4,4.0,1.835,0.0,384.8262,0.03366579,9.488
442,2.0,4.5,3.0,4.2,4.0,1.984,0.0,304.03694,0.06721351,3.754
443,4.0,0.0,0.0,3.68,0.0,0.0,0.0,279.52036200000003,0.04484027,5.174
444,2.0,1.75,2.0,2.95,4.0,1.646,0.0,267.493929,0.022494180000000003,9.87
445,3.0,4.5,2.0,3.472,4.0,1.675,0.0,140.851012,0.033625350000000005,3.477
446,3.0,1.75,2.0,3.21,4.0,1.629,0.0,421.10696,0.24643420000000002,1.418
447,1.0,1.67,3.0,2.69,0.0,0.0,0.0,588.3692000000002,0.15695572,3.111
448,3.0,6.0,1.0,3.435,4.0,2.001,0.0,178.952268,0.05602649999999999,2.651
449,5.0,7.5,1.0,4.41,3.0,0.0,0.0,493.5479,0.07848089999999999,5.22
450,2.0,3.5,2.0,3.155,4.0,1.672,0.0,242.695922,0.11204718,1.798
451,3.0,5.5,1.0,3.7,4.0,1.888,0.0,357.336589,0.05605791,5.291
452,1.0,5.75,2.0,3.55,4.0,1.671,0.0,815.7292209999997,0.16814922999999996,4.027
453,3.0,0.0,1.0,4.215,0.0,0.0,0.0,396.8178,0.07840995,4.2
454,3.0,3.75,2.0,2.27,4.0,1.524,0.0,613.9084,0.1234033,4.129
455,2.0,2.0,1.0,2.25,4.0,1.47,0.0,272.336,0.11200839999999998,2.018
456,4.0,5.0,1.0,4.86,2.0,0.0,0.0,360.2406,0.04483745,6.669
457,6.0,6.25,1.0,4.6,2.0,2.38,0.0,128.1502,0.03360909,3.165
458,2.0,2.5,3.0,0.0,4.0,2.471,0.0,516.2035199999998,0.25769326,1.663
459,5.0,4.0,2.0,3.1,3.0,1.5730000000000002,0.0,52.3154,0.01121531,3.872
460,0.0,6.0,1.0,5.175,0.0,0.0,0.0,127.6934,0.01121018,9.454
461,6.0,7.25,3.0,3.503,2.0,1.895,0.0,419.49675,0.033699900000000005,10.332
462,2.0,3.75,1.0,3.8,4.0,1.813,0.0,221.11588,0.07841949,2.34
463,2.0,3.75,2.0,4.425,4.0,1.783,0.0,234.8717,0.033642200000000004,5.795
464,2.0,4.0,1.0,4.315,4.0,2.18,0.0,87.94479,0.03360935,2.172
465,6.0,5.5,2.0,5.364,2.0,2.165,0.0,70.93745,0.01120335,5.255
466,4.0,6.5,1.0,0.0,3.0,1.73,0.0,1676.1221,0.2132129,6.525
467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,517.87223,0.06726754,6.39
468,2.0,4.0,0.0,0.0,0.0,0.0,0.0,454.435484,0.17933285999999998,2.103
469,4.0,3.5,1.0,2.645,3.0,1.541,0.0,520.311107,0.08959368999999999,4.82
470,3.0,4.25,2.0,3.66,4.0,1.69,0.0,277.12978,0.033683140000000014,6.829
471,3.0,6.0,0.0,4.44,4.0,1.79,0.0,1303.6643,0.15696538999999998,6.894
472,3.0,1.75,1.0,0.0,0.0,0.0,0.0,132.1406,0.1568744,0.6990000000000001
473,2.0,0.0,0.0,0.0,4.0,1.865,0.0,1360.5423,0.10092809999999998,11.189
474,4.0,2.0,0.0,0.0,0.0,0.0,0.0,577.3092,0.08973104,5.34
475,4.0,2.75,3.0,7.15,3.0,2.096,0.0,261.651103,0.0222503,9.76
476,1.0,3.75,1.0,3.25,4.0,1.587,0.0,1529.3362860000002,0.20199756,6.284
477,4.0,5.5,1.0,2.76,0.0,0.0,0.0,474.89208500000007,0.10078138,3.911
478,4.0,6.75,2.0,2.047,2.0,0.0,0.0,186.28284,0.05602792,2.76
479,2.0,2.0,2.0,1.895,4.0,1.477,0.0,1508.7487600000006,0.20182143,6.205
480,4.0,5.25,2.0,2.95,3.0,1.646,0.0,166.13300700000005,0.03365979,4.097
481,4.0,1.75,2.0,1.64,3.0,1.525,0.0,211.08425899999997,0.17927922999999998,0.977
482,2.0,3.0,2.0,0.0,0.0,1.4580000000000002,0.0,254.124907,0.04494218999999999,4.6930000000000005
483,1.0,0.0,3.0,1.5119999999999998,0.0,0.0,0.0,320.6670000000001,0.16798439999999998,1.584
484,5.0,0.0,0.0,3.1,3.0,1.622,0.0,840.685166,0.11213489,6.223
485,3.0,5.0,1.0,2.26,4.0,1.505,0.0,596.492005,0.3025441700000001,1.636
486,1.0,3.5,2.0,3.16,4.0,1.659,0.0,233.216642,0.07846399,2.467
487,4.0,2.5,0.0,3.75,0.0,1.625,0.0,398.561862,0.03364259,9.833
488,4.0,2.25,2.0,3.87,3.0,1.638,0.0,551.4456799999998,0.04486579,10.202
489,1.0,0.0,0.0,0.0,0.0,0.0,0.0,391.40178,0.16808662,1.933
490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410.351424,0.08972586,3.796
491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.02370299999995,0.0224348,9.472
492,5.0,1.5,3.0,1.72,3.0,1.508,0.0,150.026678,0.04482038,2.778
493,5.0,3.75,2.0,7.17,3.0,2.138,0.0,572.7724900000002,0.0446677,10.643
494,3.0,3.5,3.0,2.45,4.0,1.534,0.0,551.761364,0.10091779,4.538
495,2.0,1.75,1.0,1.49,4.0,1.408,0.0,377.24971600000003,0.493066,0.635
496,5.0,3.5,2.0,3.81,3.0,1.783,0.0,487.55516000000006,0.03370949,12.005
497,2.0,6.0,3.0,0.0,4.0,1.528,0.0,104.1692,0.033612199999999995,2.572
498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.99494,0.20169249,0.922
499,3.0,3.5,3.0,4.72,4.0,0.0,0.0,143.9382,0.03359733,3.556
500,2.0,5.25,1.0,5.178,4.0,1.804,0.0,235.086362,0.0448219,4.353
501,5.0,0.0,0.0,0.0,0.0,0.0,0.0,354.30660000000006,0.10091163,2.914
502,3.0,5.5,0.0,3.16,0.0,1.654,0.0,215.1729,0.03365852,5.306
503,3.0,0.0,0.0,0.0,0.0,0.0,0.0,698.699924,0.11217252,5.17
504,3.0,2.25,1.0,5.9,4.0,2.129,0.0,651.75147,0.04488303,12.053
505,5.0,1.25,3.0,1.48,3.0,1.51,0.0,248.343466,0.11207618,1.839
506,3.0,0.0,0.0,0.0,4.0,1.655,0.0,217.55221699999998,0.04482757,4.0280000000000005
507,2.0,2.1,2.0,2.88,4.0,1.588,0.0,329.065257,0.07849296,3.48
508,2.0,3.0,2.0,0.0,4.0,1.775,0.0,564.367691,0.15691660000000002,2.985
509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1070.7512359999996,0.20177908,4.404
510,2.0,0.0,0.0,0.0,0.0,0.0,0.0,258.160438,0.14564818,1.471
511,2.0,2.5,2.0,2.21,4.0,1.4880000000000002,0.0,84.006908,0.04482711,1.555
512,1.0,6.5,2.0,3.51,4.0,1.716,0.0,630.101468,0.1680667,3.112
513,4.0,6.25,2.0,2.735,3.0,1.62,0.0,178.952268,0.05602649999999999,2.651
514,3.0,5.5,2.0,2.25,0.0,0.0,0.0,204.15430700000002,0.05605598999999999,3.023
515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.136936,0.06740890999999999,4.114
516,3.0,3.0,2.0,3.205,0.0,0.0,0.0,212.74678,0.033643240000000005,5.249
517,3.0,5.0,1.0,2.888,0.0,0.0,0.0,965.342664,0.17957140000000002,4.462
518,5.0,6.0,0.0,2.597,3.0,1.536,0.0,252.110014,0.06726778,3.111
519,2.0,5.5,1.0,3.21,4.0,1.705,0.0,580.817868,0.13451828000000002,3.584
520,0.0,3.75,1.0,5.1,2.0,0.0,0.0,126.6889,0.01120982,9.38
521,0.0,4.0,0.0,0.0,0.0,0.0,0.0,226.84134,0.20169199,0.933
522,2.0,0.0,3.0,3.292,4.0,1.63,0.0,502.16458000000006,0.19048067,2.188
523,3.0,2.0,3.0,2.1,0.0,1.4469999999999998,0.0,85.10383999999998,0.033634700000000003,2.1
524,5.0,1.75,3.0,2.26,3.0,1.464,0.0,52.99590799999999,0.0224168,1.962
525,2.0,0.0,0.0,0.0,0.0,0.0,0.0,336.99911999999995,0.24647624,1.135
526,2.0,1.75,0.0,2.3,4.0,1.5759999999999998,0.0,198.910007,0.03365898,4.905
527,3.0,6.25,2.0,3.177,4.0,1.5730000000000002,0.0,159.69150299999995,0.056026099999999995,2.366
528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,571.222189,0.10093615,4.697
529,0.0,2.5,3.0,2.394,2.0,1.5319999999999998,0.0,110.757868,0.02226911,4.128
530,6.0,0.0,0.0,0.0,0.0,0.0,0.0,181.110775,0.033674090000000004,4.464
531,3.0,0.0,3.0,2.541,4.0,1.526,0.0,181.176636,0.02252182,6.6770000000000005
532,1.0,3.0,2.0,2.305,4.0,1.525,0.0,1095.4187,0.2580063,3.524
533,2.0,3.0,1.0,4.46,4.0,1.805,0.0,266.01119000000006,0.04481128,4.927
534,2.0,5.5,2.0,3.295,4.0,1.692,0.0,441.283475,0.06733777,5.439
535,5.0,5.5,2.0,0.0,3.0,1.645,0.0,2911.404376,0.3690893799999999,6.5470000000000015
536,4.0,6.5,3.0,6.635,3.0,2.03,0.0,219.1488,0.02241936,8.113
537,2.0,6.0,2.0,2.59,4.0,1.5219999999999998,0.0,229.229378,0.05606988,3.393
538,5.0,3.5,0.0,3.964,3.0,1.815,0.0,434.646679,0.04485687,8.042
539,5.0,5.5,2.0,2.63,3.0,1.548,0.0,367.3028959999999,0.03374392000000001,9.035
540,5.0,0.0,0.0,0.0,0.0,0.0,0.0,140.4214,0.01121431,10.393
541,5.0,6.0,0.0,4.03,3.0,1.68,0.0,364.0013,0.02247,13.446
542,5.0,8.0,3.0,4.01,3.0,1.802,0.0,660.2510460000002,0.04492224,12.199000000000002
543,3.0,0.0,0.0,3.746,0.0,0.0,0.0,287.5164,0.0672184,3.55
544,2.0,5.25,0.0,3.25,4.0,1.64,0.0,254.687439,0.06723108,3.144
545,2.0,2.75,2.0,2.78,4.0,1.5930000000000002,0.0,656.5837349999998,0.05622571,9.692
546,2.0,3.0,2.0,6.1,4.0,2.133,0.0,259.66004,0.0334543,6.442
547,4.0,4.5,1.0,6.075,3.0,0.0,0.0,159.0908,0.02240618,5.893
548,2.0,5.5,2.0,3.105,4.0,1.64,0.0,413.083664,0.08973786,3.821
549,2.0,2.33,2.0,4.34,0.0,0.0,0.0,2035.342218,0.36981759,4.5680000000000005
550,1.0,0.0,0.0,0.0,0.0,0.0,0.0,874.3704240000002,0.1120431,6.477
551,2.0,4.0,0.0,2.42,4.0,1.554,0.0,331.245278,0.08969208,3.065
552,2.0,2.5,2.0,0.0,4.0,1.805,0.0,564.98326,0.29130715999999995,1.61
553,1.0,4.75,1.0,2.87,4.0,1.616,0.0,332.404808,0.1120859,2.461
554,1.0,0.0,0.0,0.0,0.0,0.0,0.0,451.509593,0.12328844,3.04
555,3.0,3.5,3.0,2.33,4.0,1.541,0.0,297.2319,0.06728843999999999,3.666
556,5.0,5.0,0.0,2.53,0.0,0.0,0.0,535.8816019999998,0.11215928,3.966
557,0.0,6.0,2.0,3.607,2.0,1.74,0.0,96.1514,0.01121709,7.115
558,2.0,6.25,2.0,2.4,4.0,1.51,0.0,186.089939,0.06722319,2.298
559,5.0,8.0,0.0,3.1,0.0,1.611,0.0,645.987754,0.10106316,5.305
560,2.0,2.25,2.0,2.628,4.0,1.588,0.0,216.03569,0.123265,1.455
561,5.0,7.75,2.0,2.965,3.0,1.661,0.005,110.10746,0.04480586,2.04
562,2.0,2.25,2.0,2.815,4.0,1.5759999999999998,0.0,628.5902990000002,0.04500881,11.592
563,2.0,1.67,2.0,6.38,4.0,2.49,0.0,530.3937,0.04482782999999999,9.82
564,4.0,2.5,2.0,6.135,3.0,2.132,0.0,322.1152,0.04447561,6.011
565,2.0,3.5,3.0,3.1,0.0,1.605,0.0,252.23836200000002,0.04485325,4.668
566,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1143.2990619999996,0.10106039999999998,9.39
567,2.0,1.5,3.0,1.76,4.0,1.48,0.0,913.790528,0.17963892999999995,4.222
568,1.0,1.5,1.0,2.59,4.0,1.594,0.0,940.47596,0.157148,4.967
569,2.0,6.25,1.0,0.0,4.0,1.764,0.0,780.1911069999999,0.1233279,5.251
570,2.0,6.0,3.0,3.315,4.0,1.711,0.0,328.2444,0.06725428,4.051
571,3.0,0.0,3.0,7.78,4.0,2.497,0.0,701.1442,0.04449814999999999,13.078
572,4.0,3.5,2.0,2.27,3.0,1.57,0.0,179.96983999999995,0.15685078,0.952
573,4.0,2.5,2.0,3.05,3.0,1.64,0.0,625.175072,0.12298036,4.2189999999999985
574,3.0,5.75,1.0,3.7,4.0,1.696,0.0,594.5504,0.12328676,4.003
575,1.0,3.5,3.0,2.78,4.0,1.556,0.0,313.6235,0.08970439999999999,2.902
576,5.0,2.0,3.0,2.23,3.0,1.561,0.0,57.08534,0.0224319,2.112
577,2.0,2.5,0.0,0.0,0.0,1.67,0.0,470.30758,0.19049276,2.049
